0.35134220123291016,594,594,586,576,584
0.43656325340270996,592,592,588,574,582
0.5166809558868408,592,592,588,574,582
0.6128883361816406,592,592,586,576,582
0.7079586982727051,592,591,586,574,582
0.7881982326507568,592,592,586,576,582
0.8846213817596436,592,592,586,574,582
0.9807679653167725,592,592,586,574,580
1.0608282089233398,591,592,588,574,582
1.1579608917236328,592,592,588,574,580
1.2531344890594482,592,591,588,574,582
1.3333473205566406,592,591,586,574,582
1.4284999370574951,592,592,588,574,580
1.52657151222229,594,592,588,574,582
1.6058313846588135,592,592,588,576,582
1.7012460231781006,594,592,586,574,582
1.796396017074585,592,592,588,576,582
1.876457929611206,592,592,586,574,582
1.9726688861846924,592,592,586,574,582
2.0688247680664062,592,594,586,574,582
2.1501147747039795,594,592,588,574,582
2.2443366050720215,592,592,588,574,582
2.3243958950042725,594,592,586,574,580
2.421468496322632,592,592,586,574,582
2.518541097640991,594,592,586,574,582
2.5965988636016846,592,592,588,574,582
2.691741943359375,592,592,586,574,582
2.788886308670044,592,592,586,574,582
2.8680248260498047,592,592,588,574,582
2.96532940864563,592,592,586,574,582
3.0604724884033203,592,592,588,576,582
3.1445376873016357,592,592,586,574,582
3.2366037368774414,594,592,586,574,582
3.332822799682617,594,592,588,574,582
3.4129602909088135,594,592,586,574,582
3.5090320110321045,592,592,586,574,582
3.6052262783050537,594,592,586,574,582
3.6854403018951416,592,591,586,576,582
3.7805886268615723,594,591,586,574,582
3.8766613006591797,592,592,586,574,582
3.9568846225738525,594,592,588,576,582
4.053015947341919,594,591,588,574,582
4.150088548660278,592,592,586,576,584
4.229221343994141,592,592,586,574,582
4.3244476318359375,592,591,586,574,582
4.404586315155029,594,592,586,574,582
4.500656366348267,594,592,588,574,582
4.596886157989502,592,592,586,576,582
4.678021669387817,592,592,586,574,582
4.774093151092529,592,592,588,574,582
4.869318723678589,592,592,588,574,582
4.948453187942505,592,592,588,574,582
5.044672012329102,592,591,586,574,582
5.14174485206604,592,592,586,574,582
5.220803737640381,592,592,588,576,582
5.317020893096924,592,592,588,574,582
5.413326740264893,592,592,586,574,582
5.493464708328247,594,592,586,576,582
5.589609622955322,594,592,586,574,582
5.6857590675354,592,592,588,574,582
5.764968156814575,594,592,586,573,582
5.864116430282593,592,592,587,574,582
5.961384057998657,594,592,588,574,582
6.041442632675171,592,592,588,574,582
6.133511304855347,592,592,588,574,582
6.228661060333252,594,592,588,576,582
6.30873703956604,594,592,588,574,582
6.404881715774536,592,592,588,574,582
6.485002279281616,592,592,586,573,582
6.581073999404907,592,592,586,574,582
6.676146745681763,592,594,588,576,582
6.757361888885498,594,592,586,574,582
6.852584362030029,592,592,588,574,582
6.951657772064209,594,592,586,574,582
7.030717372894287,593,592,588,574,582
7.128790616989136,594,592,588,575,582
7.223245620727539,592,594,586,574,584
7.303305149078369,592,592,588,576,584
7.399377107620239,594,592,588,576,584
7.496449708938599,594,592,588,576,586
7.576509237289429,594,592,586,576,588
7.673581838607788,592,592,588,576,590
7.76765251159668,594,592,586,576,592
7.847710847854614,592,594,588,576,596
7.943783521652222,592,592,588,576,598
8.040856122970581,594,592,588,576,601
8.11991572380066,594,592,588,578,604
8.216391801834106,592,593,588,580,606
8.310462713241577,592,592,588,578,608
8.392523527145386,592,592,588,582,610
8.487595081329346,592,592,588,582,609
8.569655895233154,594,592,588,584,610
8.66372537612915,594,592,588,586,610
8.762800216674805,594,592,590,588,610
8.839857578277588,592,592,590,590,608
8.935930013656616,594,592,592,592,607
9.032000064849854,592,594,592,593,605
9.112060308456421,594,592,594,594,603
9.2092604637146,592,592,594,596,600
9.303329944610596,592,592,594,598,596
9.385390758514404,592,594,596,598,592
9.479461908340454,592,596,598,600,590
9.576534271240234,594,594,598,600,586
9.667602062225342,593,594,600,600,580
9.751665353775024,594,595,602,600,576
9.846735954284668,594,595,602,598,572
9.927797555923462,594,596,604,596,566
10.022867679595947,594,598,606,595,564
10.11793851852417,592,598,608,592,560
10.199999570846558,594,600,608,590,560
10.296072006225586,594,600,608,588,556
10.391142845153809,596,602,609,582,556
10.473203420639038,596,604,610,580,557
10.569275617599487,596,604,610,576,558
10.647333145141602,596,606,609,572,562
10.74340534210205,598,606,608,568,564
10.844481945037842,598,608,608,564,566
10.91953706741333,598,608,606,560,570
11.014607906341553,600,610,604,558,572
11.110679864883423,602,612,602,556,576
11.190738677978516,602,612,600,554,578
11.285810708999634,602,612,596,552,580
11.383882999420166,604,612,592,552,582
11.466944932937622,604,614,590,553,584
11.559013605117798,606,612,586,554,586
11.6570885181427,606,614,584,554,586
11.7341468334198,608,610,580,554,588
11.8302161693573,608,609,578,556,590
11.92628812789917,610,608,574,558,592
12.008349180221558,608,606,572,560,592
12.102419376373291,610,604,570,564,592
12.197491884231567,610,601,568,566,594
12.280551671981812,610,598,566,570,594
12.374622106552124,608,594,566,574,594
12.469693183898926,606,592,566,576,592
12.550754308700562,604,588,566,580,592
12.646825790405273,603,585,566,582,591
12.725884914398193,602,582,568,584,590
12.821956157684326,598,578,570,586,590
12.919029235839844,598,576,572,586,588
12.999088764190674,592,573,574,588,588
13.094159841537476,590,571,576,588,588
13.19123387336731,588,570,578,588,586
13.271292209625244,586,568,582,590,588
13.367363929748535,582,568,584,588,586
13.46343469619751,576,566,588,588,588
13.541493654251099,574,566,590,588,586
13.63756537437439,572,566,594,586,586
13.737640142440796,567,566,594,584,586
13.813697338104248,566,566,596,582,584
13.909770011901855,562,568,596,582,582
14.007848501205444,564,570,597,580,580
14.086901426315308,562,572,598,578,576
14.18297290802002,560,573,598,576,574
14.279044389724731,562,576,597,574,570
14.357101917266846,560,576,598,574,568
14.453633069992065,562,580,594,572,566
14.549705028533936,562,580,592,570,564
14.630764484405518,562,584,592,568,562
14.726836681365967,568,584,588,568,562
14.806896209716797,568,586,586,564,562
14.901968717575073,572,588,584,562,562
14.999039649963379,576,590,580,562,562
15.078099012374878,582,592,578,559,562
15.174170017242432,586,592,576,558,564
15.270241975784302,590,594,572,556,566
15.35330319404602,594,594,572,554,568
15.446372985839844,600,594,568,553,570
15.542446613311768,606,594,566,554,574
15.621505975723267,610,594,564,552,576
15.718576669692993,614,594,564,552,578
15.814648151397705,618,594,564,550,582
15.89369249343872,620,594,561,548,584
15.990697860717773,624,594,560,548,588
16.086768627166748,624,594,560,550,589
16.165828227996826,626,596,562,550,594
16.261899948120117,626,594,561,550,594
16.35897469520569,626,596,562,552,598
16.439031839370728,624,594,563,552,597
16.53410243988037,624,594,564,556,597
16.614162921905518,622,596,566,558,596
16.71123504638672,618,594,568,560,596
16.807307481765747,614,594,570,564,593
16.88736653327942,610,596,574,566,588
16.982437133789062,606,596,576,570,586
17.082512617111206,600,596,580,574,582
17.161572217941284,596,596,582,578,576
17.254640102386475,590,595,586,582,572
17.350712776184082,586,595,592,582,568
17.429771900177002,582,594,596,586,564
17.527844667434692,576,594,598,588,560
17.622915744781494,574,594,602,590,558
17.701974868774414,570,594,606,592,556
17.798046112060547,570,592,609,592,556
17.895118236541748,566,591,612,594,555
17.975178718566895,566,592,614,593,556
18.070249557495117,564,590,616,594,558
18.166320323944092,564,588,618,592,559
18.247381448745728,566,588,620,591,562
18.345455408096313,566,588,620,590,564
18.439525365829468,566,586,622,588,568
18.518583297729492,568,586,618,588,572
18.61365580558777,572,586,618,584,578
18.695716381072998,574,587,616,584,582
18.79078698158264,578,586,613,582,586
18.88685917854309,580,586,610,582,592
18.9669189453125,584,588,606,580,598
19.061989784240723,590,588,602,578,602
19.15906286239624,592,590,596,580,608
19.23812174797058,598,592,592,578,612
19.334192276000977,602,592,587,580,616
19.429264068603516,604,594,582,580,619
19.510324716567993,608,596,578,580,620
19.606395959854126,612,600,574,580,622
19.70146679878235,615,600,570,582,622
19.782527208328247,618,602,566,584,621
19.881601333618164,618,603,564,584,620
19.974670886993408,622,604,563,584,618
20.055731534957886,622,605,562,586,616
20.153804779052734,622,606,562,586,612
20.24687385559082,622,607,564,586,610
20.32593274116516,622,608,564,588,606
20.423004865646362,620,606,566,588,602
20.5180766582489,618,606,570,588,598
20.5991370677948,616,606,574,588,595
20.69420838356018,614,605,578,586,591
20.77626919746399,612,604,584,586,588
20.87134027481079,610,604,590,584,582
20.966411352157593,604,604,596,582,578
21.046470642089844,604,602,601,582,574
21.143543004989624,600,600,607,578,570
21.2386155128479,596,600,612,578,564
21.318674087524414,592,599,617,578,560
21.415746450424194,590,598,620,576,556
21.510817527770996,584,598,624,574,554
21.590876817703247,582,598,628,574,550
21.686948776245117,580,598,628,572,548
21.785022497177124,576,598,629,570,546
21.8630793094635,578,598,629,570,546
21.95815134048462,574,598,628,570,546
22.05422329902649,574,599,626,570,546
22.13528323173523,572,600,623,570,546
22.230354070663452,574,600,620,568,550
22.326426029205322,574,602,616,568,550
22.40648603439331,575,601,610,568,552
22.501556873321533,576,602,604,570,556
22.598629474639893,579,602,598,570,558
22.679689407348633,582,602,594,570,562
22.775763988494873,586,602,586,570,564
22.855820417404175,588,600,582,570,570
22.951893091201782,592,600,574,570,576
23.046964168548584,596,599,568,570,582
23.127023458480835,600,596,564,570,588
23.223094940185547,602,595,560,568,593
23.318166494369507,606,593,556,568,600
23.399226188659668,610,590,554,566,606
23.494297742843628,612,587,552,568,612
23.591370820999146,614,584,550,566,616
23.67142963409424,614,582,549,566,621
23.76650047302246,618,580,550,564,624
23.86257266998291,616,577,550,564,626
23.94363260269165,616,575,552,566,628
24.03970432281494,616,572,552,566,627
24.1347758769989,612,571,554,566,628
24.214835166931152,610,570,555,568,624
24.309906005859375,608,568,558,570,621
24.406979084014893,602,568,561,570,617
24.487038612365723,598,568,565,574,612
24.583109617233276,594,568,568,576,606
24.678181171417236,590,568,572,576,600
24.759241342544556,584,568,576,580,594
24.854312419891357,580,569,580,580,586
24.935373067855835,574,572,584,582,580
25.030443906784058,568,572,588,586,572
25.127517223358154,566,574,594,586,564
25.206575393676758,562,576,596,586,556
25.304649114608765,558,578,600,588,550
25.39971947669983,558,578,602,586,546
25.47877812385559,556,580,604,586,540
25.57585072517395,554,582,606,586,536
25.67092227935791,554,584,609,582,534
25.74998140335083,556,586,610,580,534
25.847053050994873,556,586,610,578,530
25.9431254863739,558,588,611,574,530
26.023081302642822,560,590,610,572,534
26.12015414237976,562,592,609,566,534
26.214223623275757,566,592,608,562,536
26.295284032821655,572,592,606,558,540
26.392359256744385,576,593,602,554,544
26.490429878234863,582,594,599,551,550
26.568487882614136,590,594,595,548,557
26.66455912590027,594,596,590,546,566
26.761632919311523,602,598,586,543,572
26.840691328048706,610,598,582,542,580
26.93476128578186,614,598,576,542,586
27.015822410583496,622,599,570,542,593
27.109891653060913,628,600,565,542,600
27.206963777542114,630,600,561,542,606
27.291027784347534,634,602,558,543,612
27.383095502853394,636,602,554,544,614
27.47840642929077,638,602,550,548,618
27.559467792510986,638,602,548,550,620
27.655537843704224,638,604,546,554,622
27.750609159469604,638,603,546,558,622
27.831669807434082,636,604,546,564,622
27.931743621826172,636,602,548,568,620
28.02581477165222,630,602,548,574,618
28.102871894836426,626,600,550,578,614
28.197942972183228,622,600,553,584,610
28.29501509666443,616,598,557,590,604
28.375074863433838,610,596,562,593,598
28.469938039779663,604,596,569,598,592
28.568011045455933,598,592,577,600,586
28.647070169448853,592,590,584,602,580
28.74614429473877,584,587,594,604,574
28.84321641921997,578,584,602,606,568
28.9190571308136,572,586,612,606,564
29.015130281448364,568,581,618,606,560
29.094188451766968,564,580,626,604,556
29.19126057624817,560,578,632,604,554
29.28933334350586,556,578,636,601,552
29.36739182472229,556,577,640,600,550
29.46308708190918,554,577,643,597,552
29.559159517288208,554,578,644,594,552
29.63959002494812,552,578,646,592,552
29.738664388656616,554,582,646,589,554
29.834736585617065,554,582,644,588,556
29.91179347038269,554,586,642,584,560
30.007867097854614,556,587,638,584,564
30.102936029434204,560,590,634,580,568
30.18399739265442,562,594,628,580,574
30.279067277908325,566,596,622,578,578
30.375139474868774,572,599,612,576,584
30.45520043373108,578,604,603,576,590
30.551270723342896,586,606,594,576,598
30.64706563949585,596,608,584,574,602
30.730127573013306,602,612,576,574,608
30.824198484420776,610,612,568,574,612
30.922271013259888,616,613,560,574,616
31.00032877922058,624,614,556,574,620
31.09540033340454,630,614,550,574,622
31.17546033859253,636,614,548,574,624
31.270530939102173,640,614,544,576,625
31.36760401725769,644,612,544,574,625
31.446662425994873,646,611,544,574,624
31.543735027313232,648,610,544,574,624
31.638805150985718,648,607,544,576,621
31.719865798950195,648,604,548,574,619
31.815937995910645,648,602,550,574,616
31.911009073257446,644,600,555,572,612
31.99006724357605,642,598,560,572,608
32.08713960647583,640,596,568,572,602
32.18221068382263,634,594,574,572,597
32.261361837387085,626,592,584,572,592
32.35742139816284,620,590,590,572,586
32.45349097251892,612,590,598,572,580
32.53355026245117,604,589,606,574,572
32.62984013557434,594,590,612,574,566
32.72598934173584,586,589,618,576,560
32.80604910850525,576,592,624,576,554
32.902348279953,570,590,628,576,550
32.99849796295166,564,592,632,578,548
33.07763481140137,558,592,634,578,546
33.17370653152466,554,594,635,580,544
33.253780126571655,550,596,635,580,542
33.34899282455444,548,596,634,584,541
33.44526743888855,548,597,633,584,542
33.52540588378906,548,598,631,584,546
33.62170767784119,550,598,628,586,548
33.71692705154419,548,598,624,584,550
33.798062562942505,548,596,620,586,554
33.894211292266846,552,596,614,586,558
33.9903609752655,556,596,608,586,566
34.06950545310974,560,594,602,588,572
34.16561985015869,564,592,596,586,580
34.261770486831665,572,590,588,586,586
